id,degree,in_degree,out_degree,pagerank,community
0x0ed23327122539ebe565b6cce1e32780e7360f0b,1,1,0,2.0353877125176022e-05,3
0x12c8ae797b74eb3af9221d569c7def200aa614b5,1,1,0,2.2143946086247702e-05,3
0x135bbe53eea5ae3d892c64dd6c642f50f52d092d,1,1,0,2.6277177811396733e-05,3
0x154488e64dcb4e329c4fd43d459dafb50e1a5553,1,1,0,2.0302571224593752e-05,3
0x1b8342ff2b45de4d9b0391a781815e4edaad66db,1,1,0,2.0281451005745002e-05,3
0x2be76e8db4e840dca1cb679473d96f2aa74de944,1,1,0,2.039334898066962e-05,3
0x2e849cb050806219acf83054f299224bea588f7a,1,1,0,2.169852074809194e-05,3
0x2f6cc036641ca932b36b0051e7c0744e9c9e2c32,1,1,0,2.0281010985829062e-05,3
0x3353a085457a76a8bb8b6a959f156c4422da2ee9,1,1,0,2.188514853219907e-05,3
0x3388b1440d7256e0334c4c2845f3312d5d9b8cd6,1,1,0,2.1001175466193307e-05,3
0x342e268ed1688dd73675b9d0843a8c7fc1b9b077,1,1,0,2.028334267146888e-05,3
0x34f37b8c2c89529c5bab9cb6d5494281d0319610,1,1,0,2.1488982373849282e-05,3
0x39c9abce277131325983366fc563ab6ca0249b06,1,1,0,2.0294967683423273e-05,3
0x3ae351e017f29f326a2523865d02e323ae9bdbba,1,1,0,2.029832951297056e-05,3
0x3af62e90b2ecaacb4d0d823e4da890264b0c1350,1,1,0,7.284954300594596e-05,3
0x3b17fdd632ec7e099805b7cf049614bf9213504a,1,1,0,2.6479656589348783e-05,3
0x3ca375f7d198454e732e4e50da12be992b9b672f,1,1,0,2.028186837865487e-05,3
0x3ce4e6b6ffbef1b70d38f487ba634fa752375043,1,1,0,2.0328728920646708e-05,3
0x40cbf0fe6d175da52693a101f7d8452b14e7d021,1,1,0,2.0337806575036082e-05,3
0x423625612d331b2a11392a7be84baaf3f3fde546,1,1,0,2.0289154544964582e-05,3
0x482e096311b9b55f5bff4fce3aaaf93321f7d232,1,1,0,2.227759855208592e-05,3
0x4e6a4e0dee2165de5f49d182230dfbb3a2044b55,1,1,0,2.028597492393403e-05,3
0x4ec9d90b69033565170d5c72633a5956f6d8d458,1,1,0,2.0300967123084395e-05,3
0x4faceb3ec6a2da04710e0540b8597c824a41edbd,1,1,0,2.0281021369795742e-05,3
0x50bfe176b68aaac65b359333c0b354de85f105ae,1,1,0,2.0910544573517985e-05,3
0x524b1495e31672fe87b967bbe35f8d816f16b97c,1,1,0,2.028163330343265e-05,3
0x544d7d8eab614ba0786f1660f3371a89e2cd40c4,1,1,0,3.056758030168838e-05,3
0x54568d3e701f88bc79f014c30c4f2e12aedfb0c4,1,1,0,2.0600720497191774e-05,3
0x5e9a07ac29a6bca83f9877e328a14d46ce4c13f8,1,1,0,2.0827340886863922e-05,3
0x5f4eee46ededf0a0a4c2250f042cea60152fa3ca,1,1,0,2.030214188507465e-05,3
0x5fd3b1fe5a6d618caa46a7881fbb0f803a768446,1,1,0,2.0427977165334996e-05,3
0x62414d44aae1aa532630eda14df7f449c475759c,1,1,0,2.028070861054342e-05,3
0x6972e80ce9af210fc14c61871cdb5303fadd49b6,1,1,0,2.2051566018103728e-05,3
0x6c9a48dc6b6ca15966ea5976ff8370ce5b369a51,1,1,0,2.058269687028345e-05,3
0x6d06dd922210c87df1f532b4805badf782e598b9,1,1,0,2.0285325931392864e-05,3
0x6e6e8464748c5a2f284acbb71ad762f9fe2d36b9,1,1,0,2.029620648072056e-05,3
0x72d7c1c72f58af45e0988274c1e56ed450b18296,1,1,0,2.0328282930743025e-05,3
0x73f136c0eec28ce92d1c647c72ac0771ac87e262,1,1,0,2.0280739063961298e-05,3
0x7407416393e849802044d12ea6909f18ba52d604,1,1,0,2.0427460591129716e-05,3
0x76755452ccaa6e3ec39a5413e625b79c22815d39,1,1,0,2.1502391146262046e-05,3
0x776c59ea1945e4090054c31fb1169d66cbecb421,1,1,0,2.0281645259822622e-05,3
0x78cff08d0b8868d7869afcb89a0492d091a3cd1b,1,1,0,2.3146485082226288e-05,3
0x79bb2a1c1c28b2517e8cd26eed02a6d3378a15d4,1,1,0,2.028515515959081e-05,3
0x8043afa5be98fa54f93c61bdd3e43a564a1a0de5,1,1,0,2.031178430136753e-05,3
0x804425cb7ff79a5bb119ffdcb933f4fa00839bb9,1,1,0,2.0290312857771215e-05,3
0x940eef31d645577bbc61b93a00a9e5f130193a53,1,1,0,2.088076598292086e-05,3
0x9e1059c98f8e0a15adbafe49ed6add7f6cc3a32c,1,1,0,2.535985154736875e-05,3
0x9e28cd8c94f839c7fae779a82b710796b99afd1c,1,1,0,2.0281619041390635e-05,3
0x9faaade07e173140e8c802025367097cc868fbaa,1,1,0,2.0365955395616128e-05,3
0xa53e31187980e883a4d68461172a2a7c47ccf782,1,1,0,2.243560257181389e-05,3
0xb2cb753ec3af34c3d2a987cbe7d40463805f5301,1,1,0,2.7849552077901417e-05,3
0xb9b082091b9a1e290c7ea23d979d72589933fff7,1,1,0,2.0281600418600724e-05,3
0xbfc102156bedae8e2f3f6018d10ba2bde2c6948b,1,1,0,2.1499328969467334e-05,3
0xc1b6f5ea041d2e0c3c0dc47b9e1a823cc770a9f8,1,1,0,2.3325821773288074e-05,3
0xcb3c7ac3322ec3f6b5b3459a90629ef70f15d03c,1,1,0,3.0849339247259396e-05,3
0xcb9689ff1922c138a8aa3cb38f3d71752a6fdeac,1,1,0,2.1040932315513116e-05,3
0xcc07626b3bdbeeaba3bcd02a6b17420d18e9d41f,1,1,0,2.1255426097551122e-05,3
0xcdc0981b8c1e40f343b0ad7c37df8dad8f241987,1,1,0,2.071687473365289e-05,3
0xd2232fd9f4766675f1312498390a52b51f490bb4,1,1,0,2.1815609546424244e-05,3
0xd61b123705618b401f60cb1ab412f433615c0757,1,1,0,2.2583711476871976e-05,3
0xda22919e01e249ba4c96dba46bee29e4981835fc,1,1,0,2.0918896249553856e-05,3
0xdfa353df72cfe2b0fa8172c5d7a9f197bbf8d91b,1,1,0,2.028051816924454e-05,3
0xe18f9becf27ce0add5924a97d582ede7ce90a5e1,1,1,0,2.0469010589724664e-05,3
0xe23e5fcff9f4db06faa334f4372afb4f9f5d7d0e,2,1,1,2.145771600468099e-05,1
0xe3090207a2de94a856ea10a7e1bd36dd6145712b,4,2,2,0.004853614415681408,3
0xe4fb44562bf4c7fc0ca8ec0b15b561e799eaf0c6,1,1,0,2.369264774085994e-05,3
0xe5ed4ccc01b52cd7dd6c09c188c36809ee4c6284,2,1,1,9.584544422562542e-05,3
0xe8a9da288c8c8d98d7ce21d8b9ede36f501cd965,1,1,0,2.0334370769184827e-05,3
0xe8dc47a01abadd39c2f322f1452e4e0eee70daa6,2,1,1,2.4768240923999295e-05,3
0xea2f996affa4f941f92fc7bfbf9973fea252f0e2,2,1,1,2.0296992079996275e-05,1
0xeecd69c5bb471f026ac2e12ced8e532d43956975,1,1,0,2.028399846106154e-05,3
0xefc68983516262f372f9baac632d08822406cef3,1,1,0,2.03177760695066e-05,3
0xf1e4586d6d12e8b2493bba94a00be0507fcdc5fa,1,1,0,2.348973739574171e-05,3
0xf319615cefbefe49fb9528a76b3b683dc3572d24,2,1,1,2.0294064708200697e-05,3
0xf458077ba62ece8c5e2c1151d05b2c7a61ba2a81,2,1,1,2.1443952022141464e-05,3
0xf7c5fd50f134ab701f5599c2a8246e85bb292c86,1,1,0,2.0987676060282905e-05,3
0xf7c926d5ccb3d2371b81848b70486d37fc6c80ad,2,1,1,2.0293632734746342e-05,3
0xf85312ac84c8d4bc6f8e94ca5ce266602553ae57,2,1,1,2.2321640304440256e-05,3
0xfb262ac86a744eafa3fae8fe7badbd02109b53a6,2,1,1,2.3451608749964177e-05,3
0xfb5421a3a4ed27029b6c6e32c7280b01c5ddeec4,2,1,1,2.030946724498363e-05,3
0xfc8b389f3abec8d7d04c009691fcdbbbbff52dde,1,1,0,2.028162013782738e-05,3
0xff2a1c1ae1bb013876768ffe5ccb0514564d1527,2,1,1,2.106065488391708e-05,3
0xdef5c9f3d4f95d456ee55eb8e253b88fbaa56ea3,2,1,1,2.1127792943591562e-05,6
0x75000d6635116f7049bb9b253f84ac59146a1ae4,1,1,0,2.0280479574821426e-05,1
0xe3108cdcfb18e7b3e558b37bfd4473cbde1fd05c,1,1,0,2.0477666207599795e-05,1
0xdf20ace4fce590a57c9aa3b67abd6abd5652cb93,2,1,1,2.0735064455296837e-05,5
0xdf68e1bba6b6bdb82cb29af382c3d8910a4732b5,1,0,1,2.028045980167244e-05,7
0x8c2bfd71def8be971ee7fce67c8860a420b1cc50,1,1,0,2.4005040287130787e-05,1
0xdf83c2e09d1f1f6a95e98fb001469ce6ddd1e50b,1,0,1,2.028045980167244e-05,25
0x0dd3bc0899a5e3cc17100530774bb5e8f0492f29,1,1,0,2.0281019788851118e-05,11
0x4a2752f465eb31653b0d81df79719c17226801fe,1,1,0,2.028610857799956e-05,11
0x6deb445750970455887a3b8e1d99c3ba7374bc4e,1,1,0,2.0280960356944802e-05,11
0xdfd9aee8b366400791783322217c352e93dabe7c,2,1,1,2.0283718960618506e-05,11
0xe5f290a78f2497bf21a05b93496fb460d32c0408,1,1,0,2.028113508665574e-05,11
0xe7f4e317dafc3ddb7edaa1b9222602b17bae3f05,1,1,0,2.0281339395651094e-05,11
0xee95dc5ce1541a9b9bd3780694b0809ed0027d87,1,1,0,2.028124072208983e-05,11
0xdfbc1e7141c236cd26060b918dd07a1b0f1bb3a6,2,1,1,2.0680901256799624e-05,6
0xabbf4ed7d47892f208ef2b69ed52101fd5523bb0,2,2,0,2.9033843517514387e-05,1
0xe03fea2567c1e6c7af81cbdf62409274c274113a,1,0,1,2.028045980167244e-05,1
0xe088af134fefb28c3d102ff4cc2a7e05d3c4c0dc,1,0,1,2.028045980167244e-05,0
0x1ea381cef25b16489415c5e36e64a83ff2de4029,1,1,0,2.9917892425277562e-05,7
0x2211350bddb7d4d33d6cdecd72b4073021151a07,1,1,0,2.878887880346599e-05,7
0x2ce3c8d0135544f0e439d565613af9838a72469a,1,1,0,2.7835997234176266e-05,7
0x31a39be19b13b31ae45fd8028be1b18a8ed8fb12,1,1,0,3.4564967468556815e-05,7
0x3410552687a81a67a9982a6eac523958d579e7f6,1,1,0,3.625335473273186e-05,7
0x4e90ca36f356b21f85aad6e7b06a03468b44e1be,1,1,0,3.297018709255959e-05,7
0x5179a4b5b934d16ae7ffb527bd2f1ad5dbe3fb87,1,1,0,3.466522059653971e-05,7
0x519366de26610f23ec51dd1c7a118fded977b8b5,1,1,0,3.486367481363207e-05,7
0x5998cec7203bcd2cd7a613ffd192b407ad6815ed,1,1,0,3.652914414896361e-05,7
0x6706690dbc3d47b18987e4aa85a2be3820b1067b,1,1,0,3.618834198191547e-05,7
0x686913a112fd91855129faef234d6db3bf43632a,1,1,0,3.324601254037801e-05,7
0x6869cd712b7954fd4d938fe60a3dd5686567356f,1,1,0,4.1797661629249814e-05,7
0x687812fe36cf70fc7f29c270bb8ecc48a9976ecb,1,1,0,2.9904364319529586e-05,7
0x693eb2dfcbfb6870a7ba1e53436327b2ffca98d0,1,1,0,3.157697572342449e-05,7
0x72273067ffe62052158d8c833a8182ab09393506,1,1,0,3.488812678781551e-05,7
0x7400bed24b15394a35cb267e30788c5858423ab3,1,1,0,3.6459232444898464e-05,7
0x7817395f67f9bc4b1530e8b45226619aa5717b21,1,1,0,3.156846702750611e-05,7
0x78a69a0333e0d8df952b28d5594242fbc72448b8,1,1,0,2.9392366778664832e-05,7
0x8af077a561d1550cb680d7eb9bcf07daaa1e2253,1,1,0,3.472537928278838e-05,7
0x9059094a83701d43906b69ac7341f63d1b3093b9,1,1,0,3.158617948226296e-05,7
0x935a71b6cd8485035844bef70ae0ce842aeac1d0,1,1,0,3.6202471345905554e-05,7
0x9ad649cb3db750b7f2a7200ec04e6ae40c14f217,1,1,0,3.147419399897216e-05,7
0xb29480d809e242351f9cfebd643b1a6ec5d982e1,1,1,0,3.623090032682413e-05,7
0xc11ea0c8a29ea1cb52be77f1050f2001812b8246,1,1,0,3.0934536429603413e-05,7
0xe911e0547d2e5a1446f9e7d26e048c2aef40f394,1,1,0,2.7822925265383164e-05,7
0xea0cff4e63fec6239d18f646cb7cd6cf33c632e5,1,1,0,3.643817737574376e-05,7
0xeb300a3a199690af314198760544bd14e5c3d0b9,1,1,0,3.647602869738996e-05,7
0xeff29c7b970161125b0a25bfba96061d7ad2dab9,1,1,0,3.489354907595858e-05,7
0xf83958c38e9cb4fa788c301a76f73feddc5e840a,1,1,0,2.9851180198511958e-05,7
0xfa8ea27bbc2cbc96ca3fc5176416ba0d85990f7b,2,1,1,2.9895469256088025e-05,7
0x76d4b0812445ace8db83031e495e6997542edc48,1,1,0,2.3126852765843442e-05,5
0xe0c7264c5bb1885187e68b5caf510d479fee0059,2,1,1,2.0650883764931015e-05,5
0xe0d89506c652f165d15d2bee90c44deb7b29fc37,2,1,1,5.4142470280892324e-05,6
0x3f66ed6508982d992d577bb00e380c09394f4771,1,1,0,2.0282153791121622e-05,7
0x6ebb4109b55951dc358eb4e4a202739860032053,1,1,0,2.0282158891936467e-05,7
0xee392b34ee1343163e1758918458495cef91a25d,2,1,1,2.1239658100855086e-05,7
0xef71c201e0c1bad60f28cba77a31349fb9534e2f,2,1,1,2.0281206561825165e-05,7
0xe10d64033130ab314bb27ad99bbf0c789106e21a,1,0,1,2.028045980167244e-05,0
0xe1300e2464fdee8870f02398af76d7a974496041,1,0,1,2.028045980167244e-05,114
0x2c9e85e841391a526f2bcaa955340793bdfd79cd,1,1,0,3.7555436639399485e-05,114
0xe1438a23340818ba3bac9670254b880ed7571e8e,1,0,1,2.028045980167244e-05,7
0xe151a197ec88c157bdb5a847747eb63f3f615d9a,1,0,1,2.028045980167244e-05,1
0x58779506cbe2a1fabbbb07aa62b6263675a07145,1,1,0,2.2140243763473722e-05,2
0xe1aaeed09cec618431075e9284455b57d9a75589,1,0,1,2.028045980167244e-05,11
0xe1c8ab45a746b4cf4749135473ce78ed1afbd148,1,0,1,2.028045980167244e-05,6
0xe1d159eb9abeb387ec84c07525f737569863f866,1,0,1,2.028045980167244e-05,80
0xe20cca38092a04f46c99cabee593ee32d1106ebd,1,0,1,2.028045980167244e-05,1
0xe21acbd17ad06f6f807756ff4597a5f1b028a837,1,0,1,2.028045980167244e-05,24
0x25b006bd879728ef54a082402d5abbff27470a0c,1,1,0,3.7555436639399485e-05,24
0xe21bcca2d059fe8f5a78dafe631c3b7eed682b15,2,1,1,2.0700295481911113e-05,6
0xe4baccadc6002f041d6a1b8bfac354047cf1f59f,1,1,0,6.623645104527092e-05,29
0xe27e1ae9645eb427a39e8dabb19666e3949efa0c,3,0,3,2.028045980167244e-05,12
0xe28cbb5b522d54377fb769d5dfe6ab6273433462,1,0,1,2.028045980167244e-05,1
0xe2b782787961602b00c0e4667985c8ed376bf299,1,0,1,2.028045980167244e-05,1
0xe2bf800f11248544d7df0ab0b00df09910797aa0,2,1,1,2.064801250034748e-05,5
0xe2ccfd9833805722e682a215e27d6aed0933d311,1,0,1,2.028045980167244e-05,3
0xe2d70f3254fc0f2f72e933191737d15c4907d6a2,1,0,1,2.028045980167244e-05,7
0xe2da3d3aa33c12b503fd153e8fb9737fc47d4a29,1,0,1,2.028045980167244e-05,1
0xe2e8c940ab0c50d93d1bc1d885f82e74324dc58f,2,1,1,2.0725830415158555e-05,12
0xe2ebc88d9b75476f1839c931210215b353cf7de9,1,0,1,2.028045980167244e-05,7
0xe306caca97f92cd566f5fc91121b26a296e47bb6,4,1,3,2.0534637599433283e-05,1
0xc36f086c853f190de056aae45b8f891159261c48,1,1,0,2.071775403448722e-05,1
0xe30e13885cb014722d5a3a6d470f0e9a8c74c5a5,7,2,5,3.668480758783364e-05,7
0x352a3666b27bb09aca7b4a71ed624429b7549551,1,1,0,2.0297509534341734e-05,1
0x3f74f0af1fa2b2308dd157c7f163307e52e7fed4,1,1,0,2.0281304947830453e-05,1
0x49d71d33aaf0954e7f6689a7df1064ea9100bd87,1,1,0,2.0282384311780763e-05,1
0x8af5c669620b5e525ce85db00d0c159ff6bbe983,2,2,0,2.0289570979494366e-05,1
0x9649aa3e3b489f6e8b97cf73c857fa6c678335ea,1,1,0,2.028259446893507e-05,1
0xaa7beb04ffbac5343005fb65e0b724646e5cb217,1,1,0,2.0282357537745524e-05,1
0xb4f34d09124b8c9712957b76707b42510041ecbb,1,1,0,2.030596751510491e-05,1
0xbeec796a4a2a27b687e1d48efad3805d78800522,1,1,0,2.0288193542552976e-05,1
0xe397c4883ec89ed4fc9d258f00c689708b2799c9,2,1,1,3.6745440785559435e-05,1
0xe3b23b6504753125c681baad55653dda1dd323d6,1,0,1,2.028045980167244e-05,0
0xe3d2bfde95ef8bed08e28cfe8cd9023665a6e4f3,1,0,1,2.028045980167244e-05,25
0x535835ab129ec120ba5e7c410f4b627c43382c60,1,1,0,2.0290807389477755e-05,2
0xe3dd496ee89617d913ce498156c365ef76de5223,2,1,1,2.070701569219323e-05,6
0x7581ae011f4ae3fd2a923bb09197f93afebf4689,1,1,0,3.6532059993139697e-05,1
0xc7b8810ac3daca8f8e2767fa85e79194f678b86f,1,1,0,2.1158924676886885e-05,1
0xe3fefd76f4914884d8c670fb3a753a879f0f8400,1,0,1,2.028045980167244e-05,1
0x8d35be832748a67a2331cbcedca7c8224098e801,1,1,0,2.1729408110992322e-05,1
0xe439c3031c5124ee663983f69789b21a639eb34f,1,0,1,2.028045980167244e-05,1
0xe49b3355a0311ca542beb152e097d12eb6c4dc30,1,0,1,2.028045980167244e-05,6
0xe4a5e79b19a035cf031d9a23f68a11430f600e11,1,0,1,2.028045980167244e-05,6
0xe0036fb4b5a3b232acfc01fec3bd1d787a93da75,1,1,0,2.2259998442122313e-05,1
0xe6da4a4930e896c7e1ff590779b4046d7587b802,1,1,0,3.760142290560882e-05,1
0xe4aec4169a8a7f82eafbbeba02c836baf01f849c,1,0,1,2.028045980167244e-05,6
0xe4e3f5bd70a07968e515e310b58977e37533385f,2,1,1,2.162435324858645e-05,7
0xe8114426aa3a35013f69ddad194e7a5e8b850876,5,3,2,2.070283175883644e-05,5
0xf7974a4b791e9a4520c2d09c08a61e19244d25b9,4,1,3,7.513367597875062e-05,6
0xe4eea735cc4bd056f0dd3f8a7d84f2ced2930342,2,1,1,3.789030289648279e-05,37
0xfadb45b916efae491ffb60ff87a2a277b6c25c61,2,1,1,5.257569852563917e-05,37
0xe4f3ff742e4dedcb746231dd50c7061171a3d81d,1,0,1,2.028045980167244e-05,6
0xe503c9d052d0f2d8202e87536668d0ee6eb768e4,1,0,1,2.028045980167244e-05,6
0x085ab0f7b45d67c5577032f82d4d19f1425980db,1,1,0,2.9191388556468615e-05,3
0x0eda66924673e40d8d54488f41d84e4363b6d8b1,1,1,0,2.0404180709274005e-05,3
0x1418f9e3bc5f8e89f01d742bfb0979d8c38893bb,1,1,0,2.0947310596597325e-05,3
0x22c04ec801f8ad38e01b8758cd5f58624f282f5c,1,1,0,2.5701768573774126e-05,3
0x2ee5e187529fd78113a944562ce85e040f3eeb63,1,1,0,2.119624379805676e-05,3
0x464d3b538a46dc6e560e8af949317e1710d6c2cb,1,1,0,2.15899767743602e-05,3
0x490c0d463a24def17224328c967b79297f192404,1,1,0,2.037698272605889e-05,3
0x595565fc5a833ab212014a1f0f8ec2e08b9aa2da,1,1,0,3.644007788872052e-05,3
0x5fed6355bf5cfa99fc4a4f465fffb58f7e10f099,1,1,0,2.03059146344627e-05,3
0x6174d839e16559a8f823f0e8517377e8e530ffd1,1,1,0,2.3386859878150823e-05,3
0x7af4185a857899e1efbc9a65db59081b24d40934,1,1,0,2.028590766878683e-05,3
0x8fb20c72139b2a971ab814503d61111349f8cc78,1,1,0,2.5494697096378e-05,3
0xa4f8ef9724042c4a3ff67b642e949cc787de4fb3,1,1,0,5.021292765860155e-05,3
0xad8ae86dfe18e77bd01ad6ed6b7443dbbfe8d05f,1,1,0,2.8477186248245896e-05,3
0xbb0acfec83fc2776aba841d5c7ff10aef4aedad1,1,1,0,2.125718899365838e-05,3
0xc3d7558b017cc443eae4abbcb3f644f27f7b611c,1,1,0,2.3649609896673878e-05,3
0xc9fe8103f4f55e27bd8f7f5c1846c8cee0ba3d50,1,1,0,2.0311792918254746e-05,3
0xe67e561387ded4e8e70f8005ccad8306481b2314,4,1,3,3.220733910029615e-05,1
0xeac8cef1835719cc9a4e5a025d22dd3fdca4632d,7,2,5,2.164795246457789e-05,7
0xeb3d822284758e22c492b1aaefa48ecb4b20ce9d,2,1,1,4.3009025091194836e-05,1
0xeb7e2aeb58b55bc419bdad48a8c39e2c6d7ceb84,11,1,10,7.259215837154708e-05,3
0xecfbcdd0082342c76ae14b3a8ec81ef74e1cefa1,3,1,2,2.028588111044454e-05,6
0xeec0db6a2fa9e326a659f54c68d6af0e6806b9d6,5,3,2,5.268084387078634e-05,6
0xefc16bf090223693bbc7da78509b8335d381b7ef,3,2,1,2.174144234729955e-05,3
0xf068a63be5a5171396e7ad988d2d3b4e544f7c3c,2,1,1,2.029036521951601e-05,3
0xf4de54c9421da69b278479a2921a551d22f2609a,3,1,2,3.0433316517299124e-05,6
0xfd5688f1dc28c7e85133dae5c3468e808e511e45,2,1,1,2.0310422857906768e-05,3
0xfd926bf8196fc513f11c850ff3a60569f7f5515f,3,1,2,2.0335833364794e-05,1
0xfeac872a93df8939df3face650945fbf3ea705e9,2,1,1,4.032340941417701e-05,1
0xfefc249771de0fb759fc91a5ec60e7ce586a79fb,2,1,1,2.5701768573774126e-05,3
0xff46f43dd81e6355fc4d62dbd018d4d0ecddda44,2,1,1,2.1826806800705512e-05,15
0xcd5c3832736694849e85488ef81c8398ec4cb30e,1,1,0,2.0284066651381145e-05,3
0xe540415071aaaa64f54ed8d9ff8f2e631012f748,2,1,1,2.03218444012701e-05,0
0xe56047001d0e913e17ad380f69177738c07824dc,1,0,1,2.028045980167244e-05,25
0xe57da4ed840c69b0543c7e3751874154247d534b,1,0,1,2.028045980167244e-05,1
0x89dd5901ffc4e439974261ae70f13eb058cc14ef,1,1,0,2.0280475351945207e-05,7
0xbdaf2166b18ea1720e57da4a3796b7e41ef28dc1,1,1,0,2.028050137031195e-05,7
0xfc585c3e4083cdea6536f6f90a86d35657671092,2,1,1,7.67045677488252e-05,0
0xe5df69d47627270ce4630c3d3fc1f3e7ca39e580,3,1,2,2.0901111941000908e-05,1
0xe6207844abf5408b906c9452eecd9c980fb3762a,1,0,1,2.028045980167244e-05,1
0xe6222c3c44d726406a2beff0bfe11e602da5569f,1,0,1,2.028045980167244e-05,25
0xe62504a24b347c4837a14b62c469e71d57826afc,1,0,1,2.028045980167244e-05,1
0x05d851f601a079f770c8b2acc2c0f0f9a777b743,1,1,0,2.173325710069062e-05,7
0xe6311440fd5ecb7ea48914cb1d100a0dc9679532,1,0,1,2.028045980167244e-05,3
0xe633a1eca391e65aaddae921c754210638572030,1,0,1,2.028045980167244e-05,63
0xe63943a376899de9accb4352ed7678ae1c02efc8,1,0,1,2.028045980167244e-05,7
0xe64255d7ad85352fb5348f536c1fea529b493ed0,1,0,1,2.028045980167244e-05,1
0xe65f3ffc964116c8b15ebe8974baf23bb9b6fe99,1,0,1,2.028045980167244e-05,3
0xe66d2d43eb780cd534d25ba1f6aeba86deff913a,1,0,1,2.028045980167244e-05,1
0xe68f96555646e66dd9307cd16dcd9c27bee06d5d,1,0,1,2.028045980167244e-05,7
0xe696b7c2fdf466ca308fc65be46d5611a24df537,14,0,14,2.028045980167244e-05,6
0x3c5e6ec943e57381529949c8884f2c5fef51cb6b,1,1,0,2.3551083476082182e-05,6
0x5450822d54d63e161dde9df5b2ae38a0057adb87,1,1,0,2.113243528004082e-05,6
0x54c86c4411e62ba607b913ea606eb11f31349acd,1,1,0,2.112302059643534e-05,6
0x67c8b19cb4575361d84237179cac71feadd9355a,1,1,0,2.1115042443143052e-05,6
0x696d19ae7ad19bef86e920af61da11904bf58347,1,1,0,2.1115042443143052e-05,6
0x80cdcecf2783a865797b2a870fe0c174c261b68f,1,1,0,2.3435821887245722e-05,6
0x8229a47b3f1006be76c154c052bda6be130dc381,1,1,0,2.1107350714533234e-05,6
0x90865b3b9b8ab151ed4009d0614c138734268c44,1,1,0,2.114048544204119e-05,6
0x9d669d457296a1c923f39ce2ad2ccbf4f2cd3bd0,1,1,0,2.1098115720274827e-05,6
0xa9ee7b8c0c9502553f20b07d31f6154701807e2b,1,1,0,2.1093166716157023e-05,6
0xb3c91474e22d7e6c3cd5253d6e8242145a28ba34,1,1,0,2.108245864387685e-05,6
0xcd02237239439000b97eb4cfd0caba14dfb409b9,1,1,0,2.1948753823299227e-05,6
0xfaa77b7df130708c3af658742b1a31fdb65379f5,1,1,0,2.114048544204119e-05,6
0xe6a1e04f3ce9ca4921fa7e07df98f0944ed76306,1,0,1,2.028045980167244e-05,6
0xe6c81d7f45f0e2d77d691bf9edacf3055e81784b,1,0,1,2.028045980167244e-05,102
0xe6d5e73171b7f8db18d12ac49fa412069ac5945e,1,0,1,2.028045980167244e-05,2
0xe6e75d6c6813227869f36e28f8fba46c57b4f88d,2,1,1,2.038373449453963e-05,5
0xe75e6bcc59442cb9b7ad961de172df0cf2098546,1,0,1,2.028045980167244e-05,6
0xe777779ba06dcde333d9a2c34d4c2e2ea40d99ec,1,0,1,2.028045980167244e-05,3
0xe7a050e6f3f0f3b8293712654cc581c664da0db5,1,0,1,2.028045980167244e-05,3
0xe7bf43c55551b1036e796e7fd3b125d1f9903e2e,2,1,1,9.712722598078074e-05,1
0xe7c1c7e8a08541ab79d28691a3655b7a4e84876c,1,0,1,2.028045980167244e-05,6
0xe7f3919d365c83b063a490052e724fc749ea7387,2,0,2,2.028045980167244e-05,1
0xe7f74d034b0c49a33c2e4e3885567eea19ed0fd9,1,0,1,2.028045980167244e-05,7
0xe82615d763aebf23cee9c0dbf27a82625d7b5093,2,1,1,2.064801250034748e-05,5
0xe835831dc91f3c696171bd7c40443d64cba2c666,1,0,1,2.028045980167244e-05,3
0xe884f217f28a6e34959061525dfa8f27488ab380,1,0,1,2.028045980167244e-05,3
0x4330136c1495a736147cb17478370cb633fdc78f,1,1,0,2.0355850222720472e-05,1
0xa52944e9fe7bf9d3d515af1494738ea7d4fa2dea,1,1,0,2.0282853148372376e-05,1
0xe8f4a04224bd4599e58707d8c0493266e4c7843a,1,0,1,2.028045980167244e-05,1
0x055cc85e9864f755e1e15f5ffd8d6c501f7ffc84,1,1,0,2.0281488767360533e-05,6
0x099b322931f3bcfda593dfc1db1cc0e63e8999c9,2,2,0,2.0303532517147367e-05,5
0x0a96888e36cdaa408b3359262fb953c279c7ed96,1,1,0,2.0315858237479427e-05,6
0x10ad804907d770f52e2a792879a3e1681e5cf12f,1,1,0,2.0282962222840966e-05,6
0x48cad4a61ae2f4c7c40b7036754ed959c7610e56,1,1,0,2.0304609747730596e-05,6
0x7568402fa1a4b25bf892dc9e07c6766b15e57f2f,1,1,0,2.028117821245332e-05,6
0x8abc6546a2895c27d2165776931c1276c258e903,1,1,0,2.236951334615541e-05,6
0xa2ecf046eb48d3b17112a29bd73291adb8b85948,1,1,0,2.0285546714994226e-05,6
0xbeaeaeaf567ca8fb8b0ea9931c74d6107010d1c5,1,1,0,2.049823107015769e-05,6
0xd315d5efa7fabe39d6fe7987c41739de25affef7,1,1,0,2.0284212938270672e-05,6
0xdf7d0d3d199706f5b937d6763174a2c73fa75b00,1,1,0,2.0283318320009625e-05,6
0xe904f60f19a9b171fe669bf48952729534c9d0d9,1,0,1,2.028045980167244e-05,7
0xe92712651c684390c3f75e6909b29652aaa2e6ca,1,0,1,2.028045980167244e-05,25
